id,trial,package,variety_a,variety_b,variety_c,lon,lat,pdate,hdate,village,district,gender,age,overall_best,overall_worst,yield_best,yield_worst,ovl_variety_a,ovl_variety_b,ovl_variety_c,tmaturity,trial_id2,trial_name
879,epmfrijolyoro2017,paquete_epmfrijolyoro2017_186,SX 14825-7-1,IBC 302-29,EAP 9510-77,-87.23935633548581,14.921677409427096,2017-09-12,2017-12-22,El izote,Sulaco Yoro,M,NA,C,A,C,A,Better,Better,Better,101,epmfrijolyoro2017,HND_10_2017
880,epmfrijolyoro2017,paquete_epmfrijolyoro2017_187,EAP 9508-93,IBC 308-24,SJC 730-79,-87.32312708743893,15.07024785959462,2017-09-22,2017-12-29,Santa cruz,Yorito Yoro,F,NA,A,B,A,B,Better,Better,Better,98,epmfrijolyoro2017,HND_10_2017
881,epmfrijolyoro2017,paquete_epmfrijolyoro2017_189,IBC 302-29,Rosado,MIB 397-72,-87.29978114017331,14.937600602278422,2017-09-12,2017-12-22,San antonio,Sulaco Yoro,M,NA,C,A,C,A,Better,Better,Better,101,epmfrijolyoro2017,HND_10_2017
882,epmfrijolyoro2017,paquete_epmfrijolyoro2017_190,SJC 730-79,EAP 9510-77,SX 14825-7-1,-87.30802088626706,15.05831298066808,2017-09-15,2017-12-29,Vallecillo,Yorito Yoro,M,NA,A,C,A,C,Better,Better,Better,105,epmfrijolyoro2017,HND_10_2017
883,epmfrijolyoro2017,paquete_epmfrijolyoro2017_192,MIB 397-72,EAP 9508-93,703-SM 15216-11-4-VB ,-87.25583582767331,14.934946818750856,2017-09-12,2017-12-29,San Antonio,Sulaco Yoro,M,NA,C,A,C,A,Better,Better,Better,108,epmfrijolyoro2017,HND_10_2017
884,epmfrijolyoro2017,paquete_epmfrijolyoro2017_194,SX 14825-7-1,Rosado,EAP 9508-93,-87.28330164798581,15.05168220331799,2017-09-12,2017-12-29,Jalapa,Yorito Yoro,F,NA,C,B,C,B,Better,Better,Better,108,epmfrijolyoro2017,HND_10_2017
885,epmfrijolyoro2017,paquete_epmfrijolyoro2017_196,703-SM 15216-11-4-VB ,SJC 730-79,MIB 397-72,-87.12949305423581,15.112677560275875,2017-09-12,2017-12-29,Plan grande,Yoro,M,NA,B,C,B,C,Better,Better,Better,108,epmfrijolyoro2017,HND_10_2017
886,epmfrijolyoro2017,paquete_epmfrijolyoro2017_198,EAP 9508-93,IBC 308-24,SJC 730-79,-87.28604823001706,15.0384200296042,2017-09-20,2017-12-30,Jalapa,Yorito,M,NA,C,A,C,A,Better,Better,Better,101,epmfrijolyoro2017,HND_10_2017
887,epmfrijolyoro2017,paquete_epmfrijolyoro2017_199,SJC 730-79,703-SM 15216-11-4-VB ,Rosado,-87.33823328861081,15.056986841711248,2017-09-14,2017-12-15,Vallecillo,Yorito yoro,M,NA,B,A,B,A,Better,Better,Better,92,epmfrijolyoro2017,HND_10_2017
888,epmfrijolyoro2017,paquete_epmfrijolyoro2017_200,IBC 302-29,Rosado,MIB 397-72,-87.37256556400143,15.19088506417938,2017-10-10,2018-01-16,Mataderos,Yoro,M,NA,C,B,C,B,Better,Better,Better,98,epmfrijolyoro2017,HND_10_2017
889,epmfrijolyoro2017,paquete_epmfrijolyoro2017_201,SX 14825-7-1,SJC 730-79,EAP 9510-77,-87.18442469486081,15.120632185324286,2017-09-01,2017-12-22,Ayapa,Yoro,M,NA,A,B,A,B,Better,Better,Better,112,epmfrijolyoro2017,HND_10_2017
890,epmfrijolyoro2017,paquete_epmfrijolyoro2017_203,MIB 397-72,IBC 302-29,SX 14825-7-1,-87.18991785892331,15.117980676789903,2017-09-01,2017-12-22,Ayapa,Yoro,M,NA,C,B,C,B,Better,Better,Better,112,epmfrijolyoro2017,HND_10_2017
891,epmfrijolyoro2017,paquete_epmfrijolyoro2017_206,SX 14825-7-1,EAP 9508-93,703-SM 15216-11-4-VB ,-87.32175379642331,15.0622913479885,2017-09-20,2017-12-22,vallecillo,Yorito,M,NA,C,B,C,B,Better,Better,Better,93,epmfrijolyoro2017,HND_10_2017
892,epmfrijolyoro2017,paquete_epmfrijolyoro2017_207,EAP 9510-77,SX 14825-7-1,SJC 730-79,-87.17481165775143,15.10604847822782,2017-09-01,2017-12-22,Ayapa,Yoro,M,NA,B,A,B,A,Better,Better,Better,112,epmfrijolyoro2017,HND_10_2017
893,epmfrijolyoro2017,paquete_epmfrijolyoro2017_208,IBC 308-24,MIB 397-72,IBC 302-29,-87.12399989017331,15.078204073702524,2017-09-01,2017-12-15,Plan grande,Yoro,M,NA,B,C,NA,NA,Better,Better,Better,105,epmfrijolyoro2017,HND_10_2017
894,epmfrijolyoro2017,paquete_epmfrijolyoro2017_210,SJC 730-79,703-SM 15216-11-4-VB ,EAP 9510-77,-87.17893153079831,15.115329135105338,2017-09-01,2017-12-15,Ayapa,Yoro,M,NA,A,C,A,C,Better,Better,Better,105,epmfrijolyoro2017,HND_10_2017
895,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_01,IBC 302-29,MHC 2-13-49,BFS 47,-83.2006362,8.937548377,2017-10-17,2018-02-14,Santa Lucia,Changuena,M,41,B,C,A,C,Worse,Worse,Worse,120,frijolcr_rojobrunca2017,CRI_10_2017
896,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_02,BCR 122-74,ALS 0532-6,EAP 9510-77,-83.20093661,8.938608232,2017-10-19,2018-01-20,Santa Lucia,Changuena,M,41,A,C,A,C,Worse,Worse,Worse,92.5,frijolcr_rojobrunca2017,CRI_10_2017
897,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_03,BFS 47,EAP 9510-77,MHC 2-13-49,-83.20162326,8.938693021,2017-10-27,2018-01-17,Cacique,Changuena,M,49,B,A,B,A,Worse,Better,Worse,82,frijolcr_rojobrunca2017,CRI_10_2017
898,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_04,ALS 0532-6,IBC 302-29,BCR 122-74,-83.2011941,8.939456115,2017-10-10,2018-01-15,La Bonita,Changuena,M,58,B,A,B,C,Better,Worse,Better,97,frijolcr_rojobrunca2017,CRI_10_2017
899,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_05,MHC 2-13-49,EAP 9510-77,IBC 302-29,-83.20136577,8.938353867,2017-10-14,2018-01-19,La Bonga,Changuena,M,60,C,B,C,A,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
900,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_06,BFS 47,BCR 122-74,ALS 0532-6,-83.20102244,8.938353867,2017-10-16,2018-01-30,La Bonga,Changuena,M,52,A,C,NA,NA,Worse,Worse,Worse,106,frijolcr_rojobrunca2017,CRI_10_2017
901,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_08,IBC 302-29,MHC 2-13-49,ALS 0532-6,-83.20110827,8.938693021,2017-10-21,2018-01-02,La Bonita,Changuena,M,48,A,C,A,C,Worse,Worse,Worse,73,frijolcr_rojobrunca2017,CRI_10_2017
902,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_09,BCR 122-74,ALS 0532-6,MHC 2-13-49,-83.20052,8.938114,2017-10-24,2018-01-20,La Bonita,Changuena,M,51,B,A,B,A,Worse,Worse,Worse,88,frijolcr_rojobrunca2017,CRI_10_2017
903,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_10,EAP 9510-77,IBC 302-29,BFS 47,-83.20102244,8.938777809,2017-10-19,2018-01-24,Santa Lucia,Changuena,M,65,A,C,B,C,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
904,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_13,BFS 47,BCR 122-74,ALS 0532-6,-83.20050746,8.939456115,2017-09-10,2017-12-16,La Bonita,Changuena,M,53,A,B,A,B,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
905,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_14,MHC 2-13-49,EAP 9510-77,IBC 302-29,-83.20050746,8.938099502,2017-10-19,2018-01-24,Santa Lucia,Changuena,M,40,A,B,C,A,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
906,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_15,IBC 302-29,BCR 122-74,BFS 47,-83.20325404,8.934029635,2017-10-19,2018-01-24,Santa Lucia,Changuena,M,62,B,C,B,A,Worse,Better,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
907,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_16,ALS 0532-6,MHC 2-13-49,EAP 9510-77,-83.180306,8.908267,2017-10-19,2018-01-25,Pilon,Changuena,M,59,B,A,C,B,Worse,Worse,Worse,97.5,frijolcr_rojobrunca2017,CRI_10_2017
908,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_17,BCR 122-74,BFS 47,EAP 9510-77,-83.509668,9.074996,2017-11-10,2018-02-15,Guagaral,Colinas,M,53,A,B,A,C,Worse,Worse,Better,97,frijolcr_rojobrunca2017,CRI_10_2017
909,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_19,MHC 2-13-49,BCR 122-74,IBC 302-29,-83.509668,9.074996,2017-09-10,2017-12-16,Guagaral,Colinas,M,56,B,C,B,C,Worse,Better,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
910,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_20,EAP 9510-77,BFS 47,ALS 0532-6,-83.509668,9.074996,2017-10-18,2018-01-23,Guagaral,Colinas,M,NA,C,B,C,A,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
911,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_21,BFS 47,EAP 9510-77,MHC 2-13-49,-83.509668,9.074996,2017-10-21,2018-01-26,Guagaral,Colinas,M,NA,A,C,A,C,NA,NA,NA,97,frijolcr_rojobrunca2017,CRI_10_2017
912,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_23,ALS 0532-6,EAP 9510-77,BFS 47,-83.509668,9.074996,2017-10-16,2018-01-21,Guagaral,Colinas,M,43,B,C,B,C,Worse,Better,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
913,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_24,IBC 302-29,MHC 2-13-49,BCR 122-74,-83.509668,9.074996,2017-10-19,2018-01-24,Guagaral,Colinas,M,40,C,A,C,A,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
914,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_25,BFS 47,IBC 302-29,BCR 122-74,-83.5071868,9.0980808,2017-10-27,2018-02-01,Guagaral,Colinas,F,34,C,A,C,A,Worse,Worse,Better,97,frijolcr_rojobrunca2017,CRI_10_2017
915,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_26,EAP 9510-77,MHC 2-13-49,ALS 0532-6,-83.509668,9.074996,2017-10-19,2018-01-24,Guagaral,Colinas,M,27,A,C,A,C,Better,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
916,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_27,BCR 122-74,IBC 302-29,EAP 9510-77,-83.509668,9.074996,2017-10-16,2018-01-21,Guagaral,Colinas,M,NA,A,C,A,B,NA,NA,NA,97,frijolcr_rojobrunca2017,CRI_10_2017
917,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_28,MHC 2-13-49,ALS 0532-6,BFS 47,-83.543664,9.09457,2017-10-16,2018-01-27,Veracruz,Pejibaye,M,68,B,C,B,A,Worse,Better,Worse,103,frijolcr_rojobrunca2017,CRI_10_2017
918,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_29,EAP 9510-77,BFS 47,BCR 122-74,-83.543664,9.09457,2017-09-20,2018-01-18,Veracruz,Pejibaye,M,50,C,B,A,B,Worse,Worse,Worse,120,frijolcr_rojobrunca2017,CRI_10_2017
919,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_30,ALS 0532-6,IBC 302-29,MHC 2-13-49,-83.543664,9.09457,2017-10-19,2018-01-18,Veracruz,Pejibaye,M,63,B,C,B,C,Better,Better,Better,90.5,frijolcr_rojobrunca2017,CRI_10_2017
920,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_31,ALS 0532-6,EAP 9510-77,IBC 302-29,-83.543664,9.09457,2017-10-19,2018-01-24,Veracruz,Pejibaye,M,61,A,B,A,B,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
921,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_33,IBC 302-29,BCR 122-74,ALS 0532-6,-83.543664,9.09457,2017-10-21,2018-01-26,Veracruz,Pejibaye,M,50,A,C,A,C,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
922,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_34,BFS 47,MHC 2-13-49,EAP 9510-77,-83.543664,9.09457,2017-10-23,2018-01-24,Veracruz,Pejibaye,M,38,C,A,C,B,Worse,Worse,Better,93,frijolcr_rojobrunca2017,CRI_10_2017
923,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_35,BCR 122-74,IBC 302-29,MHC 2-13-49,-83.543664,9.09457,2017-10-16,2018-01-26,Veracruz,Pejibaye,M,70,B,A,B,A,Worse,Better,Better,102,frijolcr_rojobrunca2017,CRI_10_2017
924,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_36,EAP 9510-77,BFS 47,ALS 0532-6,-83.543664,9.09457,2017-10-26,2018-01-31,Veracruz,Pejibaye,M,34,A,B,NA,NA,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
925,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_37,MHC 2-13-49,BFS 47,IBC 302-29,-83.543664,9.09457,2017-10-19,2018-01-18,Veracruz,pejibaye,M,NA,B,A,C,A,Better,Better,Better,90.5,frijolcr_rojobrunca2017,CRI_10_2017
926,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_40,IBC 302-29,EAP 9510-77,BCR 122-74,-83.543664,9.09457,2017-10-23,2018-01-28,Veracruz,Pejibaye,M,NA,B,A,B,C,Worse,Better,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
927,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_41,EAP 9510-77,MHC 2-13-49,BCR 122-74,-83.476358,9.10251,2017-10-19,2018-01-27,Concepcion,Pilas,M,44,A,C,A,C,Worse,Worse,Worse,99.5,frijolcr_rojobrunca2017,CRI_10_2017
928,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_43,BFS 47,BCR 122-74,EAP 9510-77,-83.476358,9.10251,2017-10-16,2018-02-01,Concepcion,Pilas,M,66,C,A,C,A,Worse,Worse,Better,108,frijolcr_rojobrunca2017,CRI_10_2017
929,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_44,MHC 2-13-49,ALS 0532-6,IBC 302-29,-83.476358,9.10251,2017-10-26,2018-01-31,Concepcion,Pilas,M,26,B,C,B,C,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
930,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_45,IBC 302-29,BCR 122-74,ALS 0532-6,-83.476358,9.10251,2017-10-14,2018-01-20,Concepcion,Pilas,M,40,C,B,B,C,Worse,Worse,Worse,98,frijolcr_rojobrunca2017,CRI_10_2017
931,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_46,EAP 9510-77,MHC 2-13-49,BFS 47,-83.476358,9.10251,2017-10-29,2018-01-25,Concepcion,Pilas,M,34,A,C,C,B,Worse,Worse,Worse,88,frijolcr_rojobrunca2017,CRI_10_2017
932,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_47,BCR 122-74,ALS 0532-6,MHC 2-13-49,-83.476358,9.10251,2017-10-31,2018-02-05,Concepcion,Pilas,M,37,B,C,B,C,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
933,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_48,BFS 47,EAP 9510-77,IBC 302-29,-83.476358,9.10251,2017-10-20,2018-01-13,Concepcion,Pilas,M,35,A,C,A,C,Worse,Worse,Worse,85,frijolcr_rojobrunca2017,CRI_10_2017
934,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_49,ALS 0532-6,MHC 2-13-49,EAP 9510-77,-83.476358,9.10251,2017-09-10,2017-12-16,Concepcion,Pilas,M,40,B,A,A,B,Worse,Better,Better,97,frijolcr_rojobrunca2017,CRI_10_2017
935,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_50,IBC 302-29,BFS 47,BCR 122-74,-83.476358,9.10251,2017-10-17,2018-01-22,Concepcion,Pilas,M,24,B,A,B,C,Worse,Better,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
936,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_52,BCR 122-74,EAP 9510-77,ALS 0532-6,-83.476358,9.10251,2017-10-16,2018-01-21,Concepcion,Pilas,M,32,C,A,C,B,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
937,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_53,ALS 0532-6,BFS 47,EAP 9510-77,-83.476358,9.10251,2017-10-27,2018-02-01,Concepcion,Pilas,M,42,B,A,B,C,Worse,Better,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
938,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_54,IBC 302-29,BCR 122-74,MHC 2-13-49,-83.476358,9.10251,2017-10-27,2018-02-01,Concepcion,Pilas,M,24,A,C,A,C,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
939,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_55,BFS 47,BCR 122-74,ALS 0532-6,-83.529665,9.119707,2017-10-23,2018-01-20,El aguila,Pejibaye,M,55,C,A,B,C,Worse,Worse,Worse,89,frijolcr_rojobrunca2017,CRI_10_2017
940,frijolcr_rojobrunca2017,paquete_frijolcr_rojobrunca2017_56,EAP 9510-77,MHC 2-13-49,IBC 302-29,-83.529665,9.119707,2017-10-19,2018-01-24,El aguila,Pejibaye,M,38,A,C,A,B,Worse,Worse,Worse,97,frijolcr_rojobrunca2017,CRI_10_2017
941,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_02,IBC 302-29,BFS 47,ALS 0532-6,-83.509668,9.074996,2018-05-21,2018-08-21,Guagaral,Colinas,M,NA,C,A,C,B,Worse,Worse,Worse,92,frijolcr_rojobrunca2018a,CRI_05_2018
942,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_04,BCR 122-74,EAP 9510-77,IBC 302-29,-83.509668,9.074996,2018-05-16,2018-08-16,Guagaral,Colinas,M,44,B,A,B,A,Worse,Worse,Worse,92,frijolcr_rojobrunca2018a,CRI_05_2018
943,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_05,EAP 9510-77,MHC 2-13-49,BFS 47,-83.509668,9.074996,2018-05-16,2018-08-16,Guagaral,Colinas,F,34,C,B,A,C,NA,NA,NA,92,frijolcr_rojobrunca2018a,CRI_05_2018
944,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_08,IBC 302-29,MHC 2-13-49,BCR 122-74,-83.476358,9.10251,2018-05-25,2018-08-15,Concepcion,Pilas,M,37,C,B,C,B,Worse,Worse,Worse,82,frijolcr_rojobrunca2018a,CRI_05_2018
945,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_09,MHC 2-13-49,IBC 302-29,ALS 0532-6,-83.476358,9.10251,2018-05-19,2018-08-19,Concepcion,Pilas,M,34,A,B,A,B,Better,Worse,Worse,92,frijolcr_rojobrunca2018a,CRI_05_2018
946,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_10,BCR 122-74,EAP 9510-77,BFS 47,-83.476358,9.10251,2018-05-21,2018-08-21,Concepcion,Pilas,M,67,B,C,B,C,Worse,Worse,Worse,92,frijolcr_rojobrunca2018a,CRI_05_2018
947,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_11,BFS 47,BCR 122-74,MHC 2-13-49,-83.476358,9.10251,2018-05-21,2018-08-21,Concepcion,Pilas,M,34,B,A,A,C,Worse,Worse,Worse,92,frijolcr_rojobrunca2018a,CRI_05_2018
948,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_12,ALS 0532-6,EAP 9510-77,IBC 302-29,-83.476358,9.10251,2018-05-21,2018-08-21,Concepcion,Pilas,M,25,B,A,B,A,Worse,Worse,Worse,92,frijolcr_rojobrunca2018a,CRI_05_2018
949,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_14,IBC 302-29,BFS 47,MHC 2-13-49,-83.476358,9.10251,2018-05-21,2018-08-21,Concepcion,Pilas,M,32,C,B,C,B,Worse,Worse,Worse,92,frijolcr_rojobrunca2018a,CRI_05_2018
950,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_15,ALS 0532-6,BFS 47,EAP 9510-77,-83.476358,9.10251,2018-05-21,2018-09-08,Concepcion,Pilas,M,27,B,A,B,C,Worse,Better,Worse,109.5,frijolcr_rojobrunca2018a,CRI_05_2018
951,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_21,IBC 302-29,ALS 0532-6,MHC 2-13-49,-83.543664,9.09457,2018-05-18,2018-08-18,Veracruz,Pejibaye,M,62,A,C,A,C,Worse,Worse,Worse,92,frijolcr_rojobrunca2018a,CRI_05_2018
952,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_22,BFS 47,BCR 122-74,EAP 9510-77,-83.543664,9.09457,2018-05-21,2018-08-21,Veracruz,Pejibaye,M,25,B,A,B,A,Worse,Better,Worse,92,frijolcr_rojobrunca2018a,CRI_05_2018
953,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_28,BFS 47,MHC 2-13-49,BCR 122-74,-83.543664,9.09457,2018-05-21,2018-08-21,Veracruz,Pejibaye,M,25,B,C,B,C,Worse,Better,Worse,92,frijolcr_rojobrunca2018a,CRI_05_2018
954,frijolcr_rojobrunca2018a,paquete_frijolcr_rojobrunca2018a_32,EAP 9510-77,MHC 2-13-49,BCR 122-74,-83.5071868,9.0980808,2018-05-16,2018-08-16,Guagaral,Colinas,F,35,C,B,A,C,NA,NA,NA,92,frijolcr_rojobrunca2018a,CRI_05_2018
955,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_03,BCR 122-74,ALS 0532-6,MHC 2-13-49,-85.456974,11.085838,2018-12-19,2019-02-20,Alemania,Santa Cecilia,M,NA,B,A,B,C,Better,Better,Worse,63,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
956,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_04,BFS 47,EAP 9510-77,IBC 302-29,-85.456974,11.085838,2018-12-15,2019-03-17,Alemania,Santa Cecilia,M,NA,C,A,B,A,Worse,Better,Better,92,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
957,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_05,ALS 0532-6,EAP 9510-77,BFS 47,-85.456974,11.085838,2018-12-15,2019-02-21,Alemania,Santa Cecilia,F,NA,A,B,A,B,Better,Worse,Worse,68,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
958,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_06,MHC 2-13-49,BCR 122-74,IBC 302-29,-85.456974,11.085838,2018-12-27,2019-03-29,Alemania,Santa Cecicila,M,NA,B,A,B,A,Worse,Better,Worse,92,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
959,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_10,EAP 9510-77,BCR 122-74,ALS 0532-6,-85.41599,11.051872,2018-12-15,2019-02-20,Valle Real,Santa Cecilia,M,NA,C,A,C,A,Worse,Worse,Better,67,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
960,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_11,BFS 47,EAP 9510-77,BCR 122-74,-85.41599,11.051872,2018-11-30,2019-02-15,Valle Real,Santa Cecilia,M,NA,B,A,A,C,Better,Better,Worse,77,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
961,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_17,EAP 9510-77,BFS 47,MHC 2-13-49,-85.416295,11.106382,2018-12-15,2019-03-17,Santa Elena,Santa Cecilia,M,NA,A,C,A,B,Better,Worse,Worse,92,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
962,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_18,IBC 302-29,ALS 0532-6,BCR 122-74,-85.416295,11.106382,2018-12-15,2019-03-17,Santa Elena,Santa Cecilia,F,NA,C,A,C,A,Worse,Worse,Better,92,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
963,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_20,BFS 47,MHC 2-13-49,ALS 0532-6,-85.12275696,10.99225531,2018-12-14,2019-03-15,La Victoria,San Jose de Upala,M,NA,A,C,A,C,Better,Worse,Worse,91,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
964,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_22,MHC 2-13-49,EAP 9510-77,IBC 302-29,-85.1271235,10.9818247,2018-12-28,2019-03-30,Pueblo Nuevo,Upala,M,NA,A,C,A,C,Better,Worse,Worse,92,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
965,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_24,BFS 47,BCR 122-74,MHC 2-13-49,-85.1271235,10.9818247,2018-12-15,2019-03-17,Pueblo Nuevo,Upala,M,NA,B,A,B,A,Worse,Better,Worse,92,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
966,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_27,IBC 302-29,EAP 9510-77,BFS 47,-85.1271235,10.9818247,2018-12-15,2019-03-28,Pueblo Nuevo,Upala,M,NA,C,A,C,A,Worse,Worse,Better,103,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
967,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_28,BCR 122-74,ALS 0532-6,MHC 2-13-49,-85.1271235,10.9818247,2018-12-15,2019-03-21,Pueblo Nuevo,Upala,M,NA,C,A,C,A,Worse,Worse,Better,96,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
968,frijolcr_rojohuetarchorotega2018b,paquete_frijolcr_rojohuetarchorotega2018b_29,BFS 47,EAP 9510-77,BCR 122-74,-85.1271235,10.9818247,2018-12-20,2019-03-28,Pueblo Nuevo,Upala,M,NA,A,B,A,B,Better,Worse,Worse,98,frijolcr_rojohuetarchorotega2018b,CRI_12_2018
